Datetime,Open,High,Low,Close,Volume
2024-10-10 23:00:00,1.09343,1.09372,1.09249,1.0925,1030
2024-10-11 00:00:00,1.09336,1.09367,1.0925,1.09346,1152
2024-10-11 01:00:00,1.09345,1.09359,1.09325,1.09335,813
2024-10-11 02:00:00,1.09334,1.0934,1.0932,1.0933,717
2024-10-11 03:00:00,1.09331,1.09375,1.09316,1.0937,1652
2024-10-11 04:00:00,1.09371,1.09374,1.0929,1.09314,1818
2024-10-11 05:00:00,1.09313,1.09372,1.09304,1.09363,1173
2024-10-11 06:00:00,1.09364,1.09402,1.09358,1.09392,1061
2024-10-11 07:00:00,1.09391,1.09401,1.09347,1.09352,903
2024-10-11 08:00:00,1.09351,1.09374,1.09321,1.09346,834
2024-10-11 09:00:00,1.09342,1.09402,1.0932,1.09392,2577
2024-10-11 10:00:00,1.09393,1.09449,1.09318,1.0944,2959
2024-10-11 11:00:00,1.09441,1.09534,1.09412,1.09489,2480
2024-10-11 12:00:00,1.09491,1.09506,1.09376,1.09381,2168
2024-10-11 13:00:00,1.09379,1.0939,1.09305,1.09346,2169
2024-10-11 14:00:00,1.09347,1.09356,1.09268,1.09304,2384
2024-10-11 15:00:00,1.09303,1.09502,1.09256,1.09326,6168
2024-10-11 16:00:00,1.09325,1.094,1.09276,1.09372,5050
2024-10-11 17:00:00,1.09372,1.09488,1.09332,1.09424,5968
2024-10-11 18:00:00,1.09423,1.0952,1.09406,1.09409,3297
2024-10-11 19:00:00,1.09408,1.09471,1.09398,1.09444,1786
2024-10-11 20:00:00,1.09447,1.0947,1.09422,1.09429,1751
2024-10-11 21:00:00,1.09428,1.09456,1.09383,1.09387,1254
2024-10-11 22:00:00,1.09386,1.09389,1.09325,1.09325,1208
2024-10-11 23:00:00,1.09326,1.09377,1.0932,1.09338,1435
2024-10-14 00:00:00,1.09305,1.09321,1.09301,1.09321,470
2024-10-14 01:00:00,1.09331,1.09331,1.09265,1.09271,926
2024-10-14 02:00:00,1.09273,1.09279,1.09217,1.09228,893
2024-10-14 03:00:00,1.09227,1.0924,1.09149,1.09209,1680
2024-10-14 04:00:00,1.09207,1.09251,1.09175,1.09228,2478
2024-10-14 05:00:00,1.09227,1.09264,1.09179,1.09242,1970
2024-10-14 06:00:00,1.09243,1.09288,1.0923,1.09251,1196
2024-10-14 07:00:00,1.0925,1.09254,1.09228,1.09232,423
2024-10-14 08:00:00,1.09233,1.09259,1.09219,1.09257,1053
2024-10-14 09:00:00,1.09258,1.09299,1.09243,1.09244,2009
2024-10-14 10:00:00,1.09245,1.09307,1.09234,1.09273,2949
2024-10-14 11:00:00,1.09274,1.09312,1.09232,1.09265,3059
2024-10-14 12:00:00,1.09264,1.09361,1.09263,1.09283,1905
2024-10-14 13:00:00,1.09277,1.09297,1.09216,1.09222,2024
2024-10-14 14:00:00,1.09223,1.09241,1.09085,1.09114,2576
2024-10-14 15:00:00,1.09115,1.09164,1.09068,1.0909,3560
2024-10-14 16:00:00,1.09089,1.09269,1.09042,1.09184,4772
